i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.000773906707764 -0.0 0.0 0.09376458132464904 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 
2 10.005763292312622 -0.0 0.0 0.09376458132464904 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 
3 10.01080846786499 -0.0 0.0 0.09376458132464904 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 
4 10.015862703323364 -0.0 0.0 0.09376458132464904 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 
5 10.020771980285645 -0.0 0.0 0.09376458132464904 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 
6 10.025685548782349 -0.0 0.0 0.09376458132464904 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 
7 10.03074312210083 -0.0 0.0 0.09376458132464904 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 
8 10.035699844360352 -0.0 0.0 0.09376458132464904 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 
9 10.040729284286499 -0.0 0.0 0.09376458132464904 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 
10 10.045704364776611 -0.0 0.0 0.09376458132464904 0 0 0 0.0 0.0 0.0 1.0 -1.0 1.0 0 0 
11 10.050743341445923 -0.0 0.0 0.09395632892847061 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
12 10.055699110031128 -0.0 0.0 0.09395632892847061 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
13 10.060710430145264 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
14 10.065711498260498 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
15 10.070737361907959 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
16 10.075688123703003 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
17 10.08074140548706 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
18 10.085693359375 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
19 10.090734481811523 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
20 10.095691919326782 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
21 10.100732326507568 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
22 10.105695724487305 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
23 10.110712051391602 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
24 10.115827798843384 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
25 10.120710849761963 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
26 10.12567400932312 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
27 10.13068675994873 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
28 10.135700702667236 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
29 10.140717267990112 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
30 10.145683765411377 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
31 10.150716304779053 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
32 10.15568494796753 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
33 10.160704612731934 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
34 10.165687084197998 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
35 10.170714855194092 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
36 10.175683736801147 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
37 10.180723905563354 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
38 10.18567705154419 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
39 10.190672636032104 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
40 10.195683717727661 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
41 10.200700759887695 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
42 10.205688714981079 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
43 10.210691928863525 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
44 10.215789556503296 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
45 10.220703363418579 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
46 10.225718021392822 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
47 10.230769157409668 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
48 10.235735416412354 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
49 10.24068570137024 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
50 10.245704650878906 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
51 10.25068712234497 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
52 10.255698680877686 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
53 10.260700941085815 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
54 10.265698671340942 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
55 10.270698070526123 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
56 10.275716543197632 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
57 10.280713081359863 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
58 10.285731315612793 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
59 10.290806770324707 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
60 10.295718669891357 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
61 10.300884008407593 -0.0 0.0 0.09433982413611375 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
