i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.010743856430054 -0.0 0.0 -0.08321845531463623 0 0 0 0.0 0.0 0.0 -779.0 585.0 724.0 0 0 
2 10.015763759613037 -0.0 0.0 -0.08321845531463623 0 0 0 0.0 0.0 0.0 -779.0 585.0 724.0 0 0 
3 10.021015882492065 -0.0 0.0 -0.08321845531463623 0 0 0 0.0 0.0 0.0 -779.0 585.0 724.0 0 0 
4 10.025772333145142 -0.0 0.0 -0.08321845531463623 0 0 0 0.0 0.0 0.0 -779.0 585.0 724.0 0 0 
5 10.030962228775024 -0.0 0.0 -0.08321845531463623 0 0 0 0.0 0.0 0.0 -779.0 585.0 724.0 0 0 
6 10.036463737487793 -0.0 0.0 -0.08321845531463623 0 0 0 0.0 0.0 0.0 -779.0 585.0 724.0 0 0 
7 10.040945529937744 -0.0 0.0 -0.08321845531463623 0 0 0 0.0 0.0 0.0 -778.0 585.0 725.0 0 0 
8 10.045788288116455 -0.0 0.0 -0.0830267071723938 0 0 0 0.0 0.0 0.0 -778.0 586.0 725.0 0 0 
9 10.050744771957397 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 725.0 0 0 
10 10.055781602859497 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
11 10.060742855072021 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
12 10.065809965133667 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
13 10.070887565612793 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
14 10.075811624526978 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
15 10.080924034118652 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
16 10.085747718811035 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
17 10.090800285339355 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
18 10.095753192901611 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
19 10.10080885887146 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
20 10.105747938156128 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
21 10.110805034637451 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
22 10.1157546043396 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
23 10.120769023895264 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
24 10.1258544921875 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
25 10.130748271942139 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
26 10.135717153549194 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
27 10.140756607055664 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
28 10.145731925964355 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
29 10.150748252868652 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
30 10.15571928024292 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
31 10.16077470779419 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
32 10.16570782661438 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
33 10.170773983001709 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
34 10.175715923309326 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
35 10.180771112442017 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
36 10.185721397399902 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
37 10.190768241882324 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
38 10.195722341537476 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
39 10.200732469558716 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
40 10.205721855163574 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
41 10.211765050888062 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
42 10.215721607208252 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
43 10.22075891494751 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
44 10.225724697113037 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
45 10.230754137039185 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
46 10.235747337341309 -0.0 0.0 -0.08283495903015137 0 0 0 0.0 0.0 0.0 -778.0 586.0 726.0 0 0 
