i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.015644788742065 -0.0 0.0 -0.069796122610569 0 0 0 0.0 0.0 0.0 715.0 -339.0 -354.0 0 0 
2 10.020569086074829 -0.0 0.0 -0.069796122610569 0 0 0 0.0 0.0 0.0 672.0 -340.0 -320.0 0 0 
3 10.025545120239258 -0.0 0.0 -0.069796122610569 0 0 0 0.0 0.0 0.0 672.0 -339.0 -320.0 0 0 
4 10.0307457447052 -0.0 0.0 -0.069796122610569 0 0 0 0.0 0.0 0.0 672.0 -339.0 -320.0 0 0 
5 10.03591012954712 -0.0 0.0 -0.069796122610569 0 0 0 0.0 0.0 0.0 673.0 -339.0 -320.0 0 0 
6 10.040545463562012 -0.0 0.0 -0.069796122610569 0 0 0 0.0 0.0 0.0 673.0 -339.0 -320.0 0 0 
7 10.045698404312134 -0.0 0.0 -0.06960437446832657 0 0 0 0.0 0.0 0.0 673.0 -338.0 -320.0 0 0 
8 10.05054235458374 -0.0 0.0 -0.06941262632608414 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
9 10.05561637878418 -0.0 0.0 -0.0692208781838417 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
10 10.060535192489624 -0.0 0.0 -0.0692208781838417 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
11 10.065686702728271 -0.0 0.0 -0.0692208781838417 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
12 10.070622444152832 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
13 10.075746059417725 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
14 10.080509424209595 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
15 10.085539817810059 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
16 10.090511083602905 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
17 10.095562934875488 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
18 10.1005117893219 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
19 10.105569124221802 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
20 10.110508441925049 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
21 10.115578889846802 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
22 10.120516777038574 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
23 10.125570058822632 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
24 10.130498886108398 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
25 10.13552474975586 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
26 10.140518188476562 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
27 10.145573616027832 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
28 10.150515794754028 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
29 10.155505895614624 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
30 10.160499572753906 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
31 10.165510416030884 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
32 10.170502662658691 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
33 10.175520896911621 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
34 10.180632829666138 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
35 10.1854989528656 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
36 10.1905198097229 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
37 10.19550085067749 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
38 10.200505018234253 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
39 10.205498218536377 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
40 10.210520505905151 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
41 10.215534448623657 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
42 10.22049617767334 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
43 10.22554087638855 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
44 10.230531692504883 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
45 10.235562562942505 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
46 10.24051547050476 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
47 10.245601892471313 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
48 10.25050401687622 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
49 10.25556492805481 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
50 10.26050090789795 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
51 10.265549898147583 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
52 10.270504474639893 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
53 10.275529384613037 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
54 10.280513525009155 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
55 10.285562753677368 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
56 10.290513277053833 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
57 10.295552015304565 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
58 10.300498485565186 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
59 10.305673122406006 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
60 10.310554265975952 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
61 10.315520286560059 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
62 10.320573568344116 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
63 10.325523376464844 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
64 10.330517530441284 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
65 10.335498571395874 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
66 10.340681791305542 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
67 10.34555697441101 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
68 10.35060167312622 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
69 10.35554027557373 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
70 10.360516548156738 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
71 10.365508556365967 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
72 10.370522260665894 -0.0 0.0 -0.06902913004159927 0 0 0 0.0 0.0 0.0 674.0 -337.0 -320.0 0 0 
