i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.010639667510986 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
2 10.015647888183594 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
3 10.020686149597168 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
4 10.025624990463257 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
5 10.030686378479004 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 1.0 -1.0 0 0 
6 10.035779237747192 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 1.0 -1.0 0 0 
7 10.040685176849365 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 1.0 -1.0 0 0 
8 10.045778512954712 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 1.0 -1.0 0 0 
9 10.050942659378052 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 1.0 -1.0 0 0 
10 10.055631875991821 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 1.0 -1.0 0 0 
11 10.060668706893921 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
12 10.065658807754517 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
13 10.070858240127563 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
14 10.075794696807861 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
15 10.080825328826904 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
16 10.085973501205444 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
17 10.090681791305542 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
18 10.096127033233643 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
19 10.100951194763184 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
20 10.105586051940918 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
21 10.110795974731445 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
22 10.115577936172485 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
23 10.120914220809937 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
24 10.125624895095825 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
25 10.130600214004517 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
26 10.135645866394043 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 2.0 -1.0 0 0 
